Jahrgang,Geschlecht,Alter,qx
1954,Frau,22,0.000414
1954,Frau,23,0.000349
1954,Frau,24,0.000457
1954,Frau,25,0.000433
1954,Frau,26,0.000664
1954,Frau,27,0.00053
1954,Frau,28,0.000588
1954,Frau,29,0.000542
1954,Frau,30,0.000705
1954,Frau,31,0.0007
1954,Frau,32,0.000512
1954,Frau,33,0.000652
1954,Frau,34,0.000768
1954,Frau,35,0.000622
1954,Frau,36,0.000735
1954,Frau,37,0.000728
1954,Frau,38,0.000902
1954,Frau,39,0.000918
1954,Frau,40,0.000819
1954,Frau,41,0.001091
1954,Frau,42,0.001172
1954,Frau,43,0.001174
1954,Frau,44,0.001254
1954,Frau,45,0.001353
1954,Frau,46,0.001099
1954,Frau,47,0.001766
1954,Frau,48,0.001589
1954,Frau,49,0.001848
1954,Frau,50,0.001378
1954,Frau,51,0.001856
1954,Frau,52,0.001881
1954,Frau,53,0.002302
1954,Frau,54,0.002701
1954,Frau,55,0.00275
1954,Frau,56,0.002905
1954,Frau,57,0.003199
1954,Frau,58,0.003556
1954,Frau,59,0.003347
1954,Frau,60,0.00373
1954,Frau,61,0.003875
1954,Frau,62,0.003907
1954,Frau,63,0.004176
1954,Frau,64,0.00571
1954,Frau,65,0.005309
1954,Frau,66,0.005706
1954,Frau,67,0.006496
1954,Frau,68,0.006611
1954,Frau,69,0.007026
1954,Frau,70,0.00761
1954,Frau,71,0.008253
1954,Frau,72,0.00898
1954,Frau,73,0.009809
1954,Frau,74,0.010756
1954,Frau,75,0.011847
1954,Frau,76,0.013114
1954,Frau,77,0.014605
1954,Frau,78,0.016391
1954,Frau,79,0.018542
1954,Frau,80,0.021129
1954,Frau,81,0.024192
1954,Frau,82,0.027828
1954,Frau,83,0.032157
1954,Frau,84,0.037268
1954,Frau,85,0.043318
1954,Frau,86,0.05047
1954,Frau,87,0.058821
1954,Frau,88,0.068452
1954,Frau,89,0.079393
1954,Frau,90,0.091636
1954,Frau,91,0.105167
1954,Frau,92,0.11997
1954,Frau,93,0.136031
1954,Frau,94,0.153357
1954,Frau,95,0.17199
1954,Frau,96,0.191979
1954,Frau,97,0.213353
1954,Frau,98,0.236191
1954,Frau,99,0.260712
1954,Frau,100,0.286889
1954,Frau,101,0.314678
1954,Frau,102,0.344258
1954,Frau,103,0.375934
1954,Frau,104,0.409946
1954,Frau,105,0.445223
1954,Frau,106,0.481243
1954,Frau,107,0.521257
1954,Frau,108,0.563039
1954,Frau,109,0.606302
1954,Frau,110,0.650782
1954,Frau,111,0.696075
1954,Frau,112,0.741607
1954,Frau,113,0.786618
1954,Frau,114,0.83015
1954,Frau,115,0.871073
1954,Frau,116,0.908155
1954,Frau,117,0.940188
1954,Frau,118,0.966189
1954,Frau,119,0.985678
1954,Frau,120,1.0
1954,Mann,0,0.02996
1954,Mann,1,0.002775
1954,Mann,2,0.001722
1954,Mann,3,0.001493
1954,Mann,4,0.000977
1954,Mann,5,0.000644
1954,Mann,6,0.000644
1954,Mann,7,0.000544
1954,Mann,8,0.000515
1954,Mann,9,0.000605
1954,Mann,10,0.000394
1954,Mann,11,0.000348
1954,Mann,12,0.000508
1954,Mann,13,0.000507
1954,Mann,14,0.00062
1954,Mann,15,0.000526
1954,Mann,16,0.001177
1954,Mann,17,0.001266
1954,Mann,18,0.001776
1954,Mann,19,0.001661
1954,Mann,20,0.002209
1954,Mann,21,0.001755
1954,Mann,22,0.001942
1954,Mann,23,0.001846
1954,Mann,24,0.001316
1954,Mann,25,0.001239
1954,Mann,26,0.001469
1954,Mann,27,0.001458
1954,Mann,28,0.001283
1954,Mann,29,0.001202
1954,Mann,30,0.001292
1954,Mann,31,0.001192
1954,Mann,32,0.001075
1954,Mann,33,0.001363
1954,Mann,34,0.001644
1954,Mann,35,0.001368
1954,Mann,36,0.001639
1954,Mann,37,0.001679
1954,Mann,38,0.002093
1954,Mann,39,0.001459
1954,Mann,40,0.001949
1954,Mann,41,0.001764
1954,Mann,42,0.001736
1954,Mann,43,0.001901
1954,Mann,44,0.00218
1954,Mann,45,0.001916
1954,Mann,46,0.002274
1954,Mann,47,0.002534
1954,Mann,48,0.002377
1954,Mann,49,0.00281
1954,Mann,50,0.003012
1954,Mann,51,0.003259
1954,Mann,52,0.003212
1954,Mann,53,0.003495
1954,Mann,54,0.004148
1954,Mann,55,0.005112
1954,Mann,56,0.004686
1954,Mann,57,0.004972
1954,Mann,58,0.005791
1954,Mann,59,0.006218
1954,Mann,60,0.006312
1954,Mann,61,0.006843
1954,Mann,62,0.007647
1954,Mann,63,0.008428
1954,Mann,64,0.009294
1954,Mann,65,0.009183
1954,Mann,66,0.011281
1954,Mann,67,0.012275
1954,Mann,68,0.012521
1954,Mann,69,0.012751
1954,Mann,70,0.013604
1954,Mann,71,0.014609
1954,Mann,72,0.015774
1954,Mann,73,0.017103
1954,Mann,74,0.018625
1954,Mann,75,0.020361
1954,Mann,76,0.022339
1954,Mann,77,0.024616
1954,Mann,78,0.027282
1954,Mann,79,0.030397
1954,Mann,80,0.033991
1954,Mann,81,0.038232
1954,Mann,82,0.043254
1954,Mann,83,0.049192
1954,Mann,84,0.056131
1954,Mann,85,0.064105
1954,Mann,86,0.073166
1954,Mann,87,0.083485
1954,Mann,88,0.095289
1954,Mann,89,0.108842
1954,Mann,90,0.124287
1954,Mann,91,0.141688
1954,Mann,92,0.160903
1954,Mann,93,0.18176
1954,Mann,94,0.204113
1954,Mann,95,0.227684
1954,Mann,96,0.252321
1954,Mann,97,0.278539
1954,Mann,98,0.307117
1954,Mann,99,0.338981
1954,Mann,100,0.374286
1954,Mann,101,0.412725
1954,Mann,102,0.453069
1954,Mann,103,0.495516
1954,Mann,104,0.546193
1954,Mann,105,0.609575
1954,Mann,106,0.648494
1954,Mann,107,0.68849
1954,Mann,108,0.729122
1954,Mann,109,0.76978
1954,Mann,110,0.809684
1954,Mann,111,0.847891
1954,Mann,112,0.883349
1954,Mann,113,0.914984
1954,Mann,114,0.941848
1954,Mann,115,0.963284
1954,Mann,116,0.979094
1954,Mann,117,0.989639
1954,Mann,118,0.995806
1954,Mann,119,0.998824
1954,Mann,120,1.0
1955,Frau,0,0.022711
1955,Frau,1,0.001755
1955,Frau,2,0.001014
1955,Frau,3,0.000754
1955,Frau,4,0.000416
1955,Frau,5,0.000511
1955,Frau,6,0.000528
1955,Frau,7,0.000498
1955,Frau,8,0.00033
1955,Frau,9,0.000211
1955,Frau,10,0.000258
1955,Frau,11,0.000257
1955,Frau,12,0.00028
1955,Frau,13,0.000232
1955,Frau,14,0.000277
1955,Frau,15,0.000548
1955,Frau,16,0.000384
1955,Frau,17,0.000554
1955,Frau,18,0.00037
1955,Frau,19,0.000672
1955,Frau,20,0.000392
1955,Frau,21,0.000635
1955,Frau,22,0.000415
1955,Frau,23,0.000392
1955,Frau,24,0.000671
1955,Frau,25,0.000451
1955,Frau,26,0.000592
1955,Frau,27,0.000377
1955,Frau,28,0.000644
1955,Frau,29,0.000474
1955,Frau,30,0.00041
1955,Frau,31,0.000488
1955,Frau,32,0.000665
1955,Frau,33,0.00064
1955,Frau,34,0.000734
1955,Frau,35,0.000786
1955,Frau,36,0.000915
1955,Frau,37,0.000678
1955,Frau,38,0.00081
1955,Frau,39,0.00077
1955,Frau,40,0.000941
1955,Frau,41,0.00127
1955,Frau,42,0.001081
1955,Frau,43,0.001354
1955,Frau,44,0.001336
1955,Frau,45,0.001201
1955,Frau,46,0.001433
1955,Frau,47,0.001587
1955,Frau,48,0.001317
1955,Frau,49,0.001977
1955,Frau,50,0.001768
1955,Frau,51,0.002181
1955,Frau,52,0.00205
1955,Frau,53,0.002224
1955,Frau,54,0.002617
1955,Frau,55,0.002688
1955,Frau,56,0.002737
1955,Frau,57,0.003437
1955,Frau,58,0.003192
1955,Frau,59,0.003522
1955,Frau,60,0.004003
1955,Frau,61,0.003385
1955,Frau,62,0.004332
1955,Frau,63,0.004688
1955,Frau,64,0.005166
1955,Frau,65,0.005544
1955,Frau,66,0.006195
1955,Frau,67,0.006279
1955,Frau,68,0.006353
1955,Frau,69,0.006869
1955,Frau,70,0.007442
1955,Frau,71,0.008074
1955,Frau,72,0.008788
1955,Frau,73,0.009603
1955,Frau,74,0.010535
1955,Frau,75,0.01161
1955,Frau,76,0.012859
1955,Frau,77,0.01433
1955,Frau,78,0.016094
1955,Frau,79,0.018218
1955,Frau,80,0.020775
1955,Frau,81,0.023802
1955,Frau,82,0.027393
1955,Frau,83,0.031671
1955,Frau,84,0.036723
1955,Frau,85,0.042706
1955,Frau,86,0.049782
1955,Frau,87,0.058049
1955,Frau,88,0.067589
1955,Frau,89,0.078434
1955,Frau,90,0.090578
1955,Frau,91,0.104012
1955,Frau,92,0.11872
1955,Frau,93,0.134693
1955,Frau,94,0.151939
1955,Frau,95,0.170501
1955,Frau,96,0.190432
1955,Frau,97,0.211761
1955,Frau,98,0.234569
1955,Frau,99,0.259074
1955,Frau,100,0.285253
1955,Frau,101,0.313062
1955,Frau,102,0.342682
1955,Frau,103,0.374416
1955,Frau,104,0.408505
1955,Frau,105,0.443884
1955,Frau,106,0.480035
1955,Frau,107,0.520187
1955,Frau,108,0.562127
1955,Frau,109,0.605564
1955,Frau,110,0.650231
1955,Frau,111,0.695715
1955,Frau,112,0.741436
1955,Frau,113,0.78662
1955,Frau,114,0.830297
1955,Frau,115,0.871326
1955,Frau,116,0.908461
1955,Frau,117,0.94049
1955,Frau,118,0.966429
1955,Frau,119,0.985813
1955,Frau,120,1.0
1955,Mann,0,0.028416
1955,Mann,1,0.002678
1955,Mann,2,0.001566
1955,Mann,3,0.000997
1955,Mann,4,0.001027
1955,Mann,5,0.000813
1955,Mann,6,0.000784
1955,Mann,7,0.000503
1955,Mann,8,0.000524
1955,Mann,9,0.000591
1955,Mann,10,0.000386
1955,Mann,11,0.000408
1955,Mann,12,0.00052
1955,Mann,13,0.000518
1955,Mann,14,0.000629
1955,Mann,15,0.000687
1955,Mann,16,0.000707
1955,Mann,17,0.001097
1955,Mann,18,0.001334
1955,Mann,19,0.001865
1955,Mann,20,0.001714
1955,Mann,21,0.001751
1955,Mann,22,0.001569
1955,Mann,23,0.001696
1955,Mann,24,0.001463
1955,Mann,25,0.001575
1955,Mann,26,0.001286
1955,Mann,27,0.001555
1955,Mann,28,0.001348
1955,Mann,29,0.001248
1955,Mann,30,0.001189
1955,Mann,31,0.001449
1955,Mann,32,0.001547
1955,Mann,33,0.001407
1955,Mann,34,0.001524
1955,Mann,35,0.0018
1955,Mann,36,0.00167
1955,Mann,37,0.00161
1955,Mann,38,0.001583
1955,Mann,39,0.00173
1955,Mann,40,0.001882
1955,Mann,41,0.002005
1955,Mann,42,0.001698
1955,Mann,43,0.002043
1955,Mann,44,0.002332
1955,Mann,45,0.002623
1955,Mann,46,0.002514
1955,Mann,47,0.002722
1955,Mann,48,0.002309
1955,Mann,49,0.002596
1955,Mann,50,0.002865
1955,Mann,51,0.003768
1955,Mann,52,0.003262
1955,Mann,53,0.003756
1955,Mann,54,0.004663
1955,Mann,55,0.004553
1955,Mann,56,0.004823
1955,Mann,57,0.005193
1955,Mann,58,0.005732
1955,Mann,59,0.005602
1955,Mann,60,0.006386
1955,Mann,61,0.006611
1955,Mann,62,0.007261
1955,Mann,63,0.007079
1955,Mann,64,0.008306
1955,Mann,65,0.011003
1955,Mann,66,0.011108
1955,Mann,67,0.011049
1955,Mann,68,0.011699
1955,Mann,69,0.012431
1955,Mann,70,0.013267
1955,Mann,71,0.014253
1955,Mann,72,0.015397
1955,Mann,73,0.016704
1955,Mann,74,0.018202
1955,Mann,75,0.019914
1955,Mann,76,0.021864
1955,Mann,77,0.024112
1955,Mann,78,0.026748
1955,Mann,79,0.02983
1955,Mann,80,0.033381
1955,Mann,81,0.037573
1955,Mann,82,0.04254
1955,Mann,83,0.048414
1955,Mann,84,0.055284
1955,Mann,85,0.063182
1955,Mann,86,0.072164
1955,Mann,87,0.082401
1955,Mann,88,0.094117
1955,Mann,89,0.107579
1955,Mann,90,0.122931
1955,Mann,91,0.14024
1955,Mann,92,0.15937
1955,Mann,93,0.180156
1955,Mann,94,0.202457
1955,Mann,95,0.226001
1955,Mann,96,0.25064
1955,Mann,97,0.276886
1955,Mann,98,0.305515
1955,Mann,99,0.337448
1955,Mann,100,0.372843
1955,Mann,101,0.411399
1955,Mann,102,0.451898
1955,Mann,103,0.494533
1955,Mann,104,0.545385
1955,Mann,105,0.608894
1955,Mann,106,0.648134
1955,Mann,107,0.68845
1955,Mann,108,0.729386
1955,Mann,109,0.77032
1955,Mann,110,0.810451
1955,Mann,111,0.848819
1955,Mann,112,0.884358
1955,Mann,113,0.915987
1955,Mann,114,0.942758
1955,Mann,115,0.964032
1955,Mann,116,0.979641
1955,Mann,117,0.989983
1955,Mann,118,0.995981
1955,Mann,119,0.998885
1955,Mann,120,1.0
1956,Frau,0,0.022623
1956,Frau,1,0.002041
1956,Frau,2,0.001018
1956,Frau,3,0.000906
1956,Frau,4,0.000714
1956,Frau,5,0.000706
1956,Frau,6,0.000627
1956,Frau,7,0.000393
1956,Frau,8,0.000207
1956,Frau,9,0.00023
1956,Frau,10,0.000298
1956,Frau,11,0.000251
1956,Frau,12,0.000205
1956,Frau,13,0.000204
1956,Frau,14,0.000247
1956,Frau,15,0.00038
1956,Frau,16,0.00033
1956,Frau,17,0.000348
1956,Frau,18,0.0005
1956,Frau,19,0.000459
1956,Frau,20,0.000395
1956,Frau,21,0.000351
1956,Frau,22,0.000634
1956,Frau,23,0.000499
1956,Frau,24,0.000538
1956,Frau,25,0.00051
1956,Frau,26,0.000524
1956,Frau,27,0.000581
1956,Frau,28,0.000474
1956,Frau,29,0.000531
1956,Frau,30,0.000446
1956,Frau,31,0.000542
1956,Frau,32,0.000577
1956,Frau,33,0.000335
1956,Frau,34,0.000584
1956,Frau,35,0.000552
1956,Frau,36,0.000814
1956,Frau,37,0.000697
1956,Frau,38,0.000695
1956,Frau,39,0.000619
1956,Frau,40,0.000884
1956,Frau,41,0.000678
1956,Frau,42,0.001
1956,Frau,43,0.001302
1956,Frau,44,0.001001
1956,Frau,45,0.001451
1956,Frau,46,0.001355
1956,Frau,47,0.001863
1956,Frau,48,0.00162
1956,Frau,49,0.002209
1956,Frau,50,0.001931
1956,Frau,51,0.001763
1956,Frau,52,0.002216
1956,Frau,53,0.002312
1956,Frau,54,0.002338
1956,Frau,55,0.002916
1956,Frau,56,0.002428
1956,Frau,57,0.002588
1956,Frau,58,0.003192
1956,Frau,59,0.003266
1956,Frau,60,0.00348
1956,Frau,61,0.003802
1956,Frau,62,0.004115
1956,Frau,63,0.004296
1956,Frau,64,0.005403
1956,Frau,65,0.005599
1956,Frau,66,0.005849
1956,Frau,67,0.00576
1956,Frau,68,0.006211
1956,Frau,69,0.006717
1956,Frau,70,0.007278
1956,Frau,71,0.007898
1956,Frau,72,0.0086
1956,Frau,73,0.009401
1956,Frau,74,0.010319
1956,Frau,75,0.011378
1956,Frau,76,0.012609
1956,Frau,77,0.014062
1956,Frau,78,0.015803
1956,Frau,79,0.017902
1956,Frau,80,0.020429
1956,Frau,81,0.02342
1956,Frau,82,0.026966
1956,Frau,83,0.031193
1956,Frau,84,0.036188
1956,Frau,85,0.042105
1956,Frau,86,0.049105
1956,Frau,87,0.057289
1956,Frau,88,0.066738
1956,Frau,89,0.077487
1956,Frau,90,0.089534
1956,Frau,91,0.10287
1956,Frau,92,0.117484
1956,Frau,93,0.133369
1956,Frau,94,0.150534
1956,Frau,95,0.169026
1956,Frau,96,0.188898
1956,Frau,97,0.210182
1956,Frau,98,0.232959
1956,Frau,99,0.257447
1956,Frau,100,0.283627
1956,Frau,101,0.311455
1956,Frau,102,0.341113
1956,Frau,103,0.372905
1956,Frau,104,0.407068
1956,Frau,105,0.442548
1956,Frau,106,0.478827
1956,Frau,107,0.519115
1956,Frau,108,0.56121
1956,Frau,109,0.604821
1956,Frau,110,0.649672
1956,Frau,111,0.695346
1956,Frau,112,0.741253
1956,Frau,113,0.786609
1956,Frau,114,0.830432
1956,Frau,115,0.871567
1956,Frau,116,0.908756
1956,Frau,117,0.940782
1956,Frau,118,0.966662
1956,Frau,119,0.985943
1956,Frau,120,1.0
1956,Mann,0,0.028378
1956,Mann,1,0.002622
1956,Mann,2,0.001412
1956,Mann,3,0.00122
1956,Mann,4,0.001062
1956,Mann,5,0.000671
1956,Mann,6,0.000798
1956,Mann,7,0.00055
1956,Mann,8,0.000373
1956,Mann,9,0.00035
1956,Mann,10,0.000502
1956,Mann,11,0.0005
1956,Mann,12,0.000498
1956,Mann,13,0.000604
1956,Mann,14,0.00056
1956,Mann,15,0.000668
1956,Mann,16,0.000794
1956,Mann,17,0.00077
1956,Mann,18,0.001846
1956,Mann,19,0.001478
1956,Mann,20,0.002042
1956,Mann,21,0.001701
1956,Mann,22,0.00181
1956,Mann,23,0.001773
1956,Mann,24,0.001906
1956,Mann,25,0.001362
1956,Mann,26,0.001397
1956,Mann,27,0.001357
1956,Mann,28,0.001074
1956,Mann,29,0.000978
1956,Mann,30,0.001082
1956,Mann,31,0.001375
1956,Mann,32,0.00139
1956,Mann,33,0.001462
1956,Mann,34,0.001672
1956,Mann,35,0.001517
1956,Mann,36,0.001542
1956,Mann,37,0.001798
1956,Mann,38,0.001721
1956,Mann,39,0.001869
1956,Mann,40,0.001448
1956,Mann,41,0.001653
1956,Mann,42,0.00166
1956,Mann,43,0.001974
1956,Mann,44,0.001673
1956,Mann,45,0.002307
1956,Mann,46,0.002234
1956,Mann,47,0.002558
1956,Mann,48,0.002633
1956,Mann,49,0.002311
1956,Mann,50,0.003134
1956,Mann,51,0.003316
1956,Mann,52,0.003148
1956,Mann,53,0.003989
1956,Mann,54,0.003716
1956,Mann,55,0.004523
1956,Mann,56,0.004543
1956,Mann,57,0.004544
1956,Mann,58,0.00593
1956,Mann,59,0.005813
1956,Mann,60,0.005964
1956,Mann,61,0.006989
1956,Mann,62,0.006648
1956,Mann,63,0.007737
1956,Mann,64,0.009535
1956,Mann,65,0.00994
1956,Mann,66,0.010452
1956,Mann,67,0.010734
1956,Mann,68,0.011402
1956,Mann,69,0.012119
1956,Mann,70,0.012938
1956,Mann,71,0.013906
1956,Mann,72,0.01503
1956,Mann,73,0.016315
1956,Mann,74,0.01779
1956,Mann,75,0.019477
1956,Mann,76,0.0214
1956,Mann,77,0.02362
1956,Mann,78,0.026226
1956,Mann,79,0.029275
1956,Mann,80,0.032783
1956,Mann,81,0.036926
1956,Mann,82,0.041838
1956,Mann,83,0.047649
1956,Mann,84,0.054449
1956,Mann,85,0.062272
1956,Mann,86,0.071175
1956,Mann,87,0.081329
1956,Mann,88,0.092958
1956,Mann,89,0.106329
1956,Mann,90,0.121586
1956,Mann,91,0.138802
1956,Mann,92,0.157847
1956,Mann,93,0.178561
1956,Mann,94,0.200807
1956,Mann,95,0.224322
1956,Mann,96,0.248961
1956,Mann,97,0.275233
1956,Mann,98,0.30391
1956,Mann,99,0.33591
1956,Mann,100,0.371392
1956,Mann,101,0.410063
1956,Mann,102,0.450714
1956,Mann,103,0.493534
1956,Mann,104,0.544558
1956,Mann,105,0.608193
1956,Mann,106,0.647752
1956,Mann,107,0.688385
1956,Mann,108,0.729624
1956,Mann,109,0.770831
1956,Mann,110,0.811187
1956,Mann,111,0.849716
1956,Mann,112,0.885336
1956,Mann,113,0.916958
1956,Mann,114,0.943639
1956,Mann,115,0.964755
1956,Mann,116,0.980167
1956,Mann,117,0.990312
1956,Mann,118,0.996147
1956,Mann,119,0.998942
1956,Mann,120,1.0
1957,Frau,0,0.019131
1957,Frau,1,0.001769
1957,Frau,2,0.00142
1957,Frau,3,0.000808
1957,Frau,4,0.000709
1957,Frau,5,0.000905
1957,Frau,6,0.00036
1957,Frau,7,0.000359
1957,Frau,8,0.000179
1957,Frau,9,0.000223
1957,Frau,10,0.0002
1957,Frau,11,0.0002
1957,Frau,12,0.000287
1957,Frau,13,0.000329
1957,Frau,14,0.000416
1957,Frau,15,0.000563
1957,Frau,16,0.000279
1957,Frau,17,0.000622
1957,Frau,18,0.000646
1957,Frau,19,0.000476
1957,Frau,20,0.000194
1957,Frau,21,0.000495
1957,Frau,22,0.000684
1957,Frau,23,0.000679
1957,Frau,24,0.000587
1957,Frau,25,0.000724
1957,Frau,26,0.00045
1957,Frau,27,0.000446
1957,Frau,28,0.000683
1957,Frau,29,0.000537
1957,Frau,30,0.000453
1957,Frau,31,0.000546
1957,Frau,32,0.000693
1957,Frau,33,0.00055
1957,Frau,34,0.000634
1957,Frau,35,0.000685
1957,Frau,36,0.000515
1957,Frau,37,0.000881
1957,Frau,38,0.001173
1957,Frau,39,0.000752
1957,Frau,40,0.000847
1957,Frau,41,0.000923
1957,Frau,42,0.001089
1957,Frau,43,0.00116
1957,Frau,44,0.001045
1957,Frau,45,0.001097
1957,Frau,46,0.001535
1957,Frau,47,0.001225
1957,Frau,48,0.001739
1957,Frau,49,0.001795
1957,Frau,50,0.001521
1957,Frau,51,0.001574
1957,Frau,52,0.002121
1957,Frau,53,0.00235
1957,Frau,54,0.002393
1957,Frau,55,0.002618
1957,Frau,56,0.002585
1957,Frau,57,0.002741
1957,Frau,58,0.003124
1957,Frau,59,0.003293
1957,Frau,60,0.003168
1957,Frau,61,0.004299
1957,Frau,62,0.00421
1957,Frau,63,0.004544
1957,Frau,64,0.005334
1957,Frau,65,0.005289
1957,Frau,66,0.005235
1957,Frau,67,0.005631
1957,Frau,68,0.006072
1957,Frau,69,0.006567
1957,Frau,70,0.007118
1957,Frau,71,0.007727
1957,Frau,72,0.008417
1957,Frau,73,0.009205
1957,Frau,74,0.010108
1957,Frau,75,0.011152
1957,Frau,76,0.012366
1957,Frau,77,0.013799
1957,Frau,78,0.015518
1957,Frau,79,0.017592
1957,Frau,80,0.020091
1957,Frau,81,0.023045
1957,Frau,82,0.026548
1957,Frau,83,0.030725
1957,Frau,84,0.035662
1957,Frau,85,0.041513
1957,Frau,86,0.048439
1957,Frau,87,0.05654
1957,Frau,88,0.065899
1957,Frau,89,0.076553
1957,Frau,90,0.088502
1957,Frau,91,0.101741
1957,Frau,92,0.116261
1957,Frau,93,0.132058
1957,Frau,94,0.149143
1957,Frau,95,0.167565
1957,Frau,96,0.187377
1957,Frau,97,0.208615
1957,Frau,98,0.231361
1957,Frau,99,0.255832
1957,Frau,100,0.282011
1957,Frau,101,0.309858
1957,Frau,102,0.339553
1957,Frau,103,0.371399
1957,Frau,104,0.405636
1957,Frau,105,0.441215
1957,Frau,106,0.47762
1957,Frau,107,0.518042
1957,Frau,108,0.560291
1957,Frau,109,0.604071
1957,Frau,110,0.649105
1957,Frau,111,0.694967
1957,Frau,112,0.741059
1957,Frau,113,0.786587
1957,Frau,114,0.830555
1957,Frau,115,0.871795
1957,Frau,116,0.90904
1957,Frau,117,0.941064
1957,Frau,118,0.966888
1957,Frau,119,0.986069
1957,Frau,120,1.0
1957,Mann,0,0.024673
1957,Mann,1,0.001924
1957,Mann,2,0.00131
1957,Mann,3,0.001122
1957,Mann,4,0.000895
1957,Mann,5,0.000628
1957,Mann,6,0.000667
1957,Mann,7,0.000493
1957,Mann,8,0.000514
1957,Mann,9,0.000555
1957,Mann,10,0.000404
1957,Mann,11,0.000509
1957,Mann,12,0.000677
1957,Mann,13,0.000423
1957,Mann,14,0.000634
1957,Mann,15,0.00078
1957,Mann,16,0.000864
1957,Mann,17,0.000888
1957,Mann,18,0.001342
1957,Mann,19,0.001569
1957,Mann,20,0.001515
1957,Mann,21,0.001998
1957,Mann,22,0.00173
1957,Mann,23,0.002076
1957,Mann,24,0.001542
1957,Mann,25,0.001659
1957,Mann,26,0.001474
1957,Mann,27,0.001533
1957,Mann,28,0.001111
1957,Mann,29,0.000917
1957,Mann,30,0.001495
1957,Mann,31,0.00151
1957,Mann,32,0.001501
1957,Mann,33,0.001524
1957,Mann,34,0.001778
1957,Mann,35,0.001746
1957,Mann,36,0.001295
1957,Mann,37,0.001797
1957,Mann,38,0.001764
1957,Mann,39,0.00179
1957,Mann,40,0.001784
1957,Mann,41,0.002021
1957,Mann,42,0.001921
1957,Mann,43,0.001997
1957,Mann,44,0.001873
1957,Mann,45,0.002338
1957,Mann,46,0.001947
1957,Mann,47,0.002611
1957,Mann,48,0.002471
1957,Mann,49,0.002476
1957,Mann,50,0.003102
1957,Mann,51,0.003056
1957,Mann,52,0.003344
1957,Mann,53,0.004071
1957,Mann,54,0.003669
1957,Mann,55,0.004198
1957,Mann,56,0.004767
1957,Mann,57,0.004879
1957,Mann,58,0.004947
1957,Mann,59,0.005174
1957,Mann,60,0.005941
1957,Mann,61,0.006678
1957,Mann,62,0.007105
1957,Mann,63,0.008727
1957,Mann,64,0.009374
1957,Mann,65,0.009503
1957,Mann,66,0.009825
1957,Mann,67,0.01046
1957,Mann,68,0.011113
1957,Mann,69,0.011815
1957,Mann,70,0.012617
1957,Mann,71,0.013567
1957,Mann,72,0.014672
1957,Mann,73,0.015936
1957,Mann,74,0.017388
1957,Mann,75,0.01905
1957,Mann,76,0.020947
1957,Mann,77,0.023138
1957,Mann,78,0.025715
1957,Mann,79,0.028731
1957,Mann,80,0.032197
1957,Mann,81,0.036292
1957,Mann,82,0.041148
1957,Mann,83,0.046897
1957,Mann,84,0.053628
1957,Mann,85,0.061376
1957,Mann,86,0.0702
1957,Mann,87,0.08027
1957,Mann,88,0.091812
1957,Mann,89,0.10509
1957,Mann,90,0.120253
1957,Mann,91,0.137376
1957,Mann,92,0.156334
1957,Mann,93,0.176974
1957,Mann,94,0.199165
1957,Mann,95,0.222649
1957,Mann,96,0.247286
1957,Mann,97,0.273581
1957,Mann,98,0.302304
1957,Mann,99,0.334367
1957,Mann,100,0.369934
1957,Mann,101,0.408717
1957,Mann,102,0.449516
1957,Mann,103,0.49252
1957,Mann,104,0.543712
1957,Mann,105,0.607472
1957,Mann,106,0.647347
1957,Mann,107,0.688296
1957,Mann,108,0.729836
1957,Mann,109,0.771313
1957,Mann,110,0.811894
1957,Mann,111,0.850582
1957,Mann,112,0.886282
1957,Mann,113,0.917899
1957,Mann,114,0.944491
1957,Mann,115,0.965451
1957,Mann,116,0.980673
1957,Mann,117,0.990627
1957,Mann,118,0.996305
1957,Mann,119,0.998996
1957,Mann,120,1.0
1958,Frau,0,0.019283
1958,Frau,1,0.00175
1958,Frau,2,0.001009
1958,Frau,3,0.000909
1958,Frau,4,0.000832
1958,Frau,5,0.000492
1958,Frau,6,0.000357
1958,Frau,7,0.000446
1958,Frau,8,0.000512
1958,Frau,9,0.000266
1958,Frau,10,0.000398
1958,Frau,11,0.000286
1958,Frau,12,0.000154
1958,Frau,13,0.000307
1958,Frau,14,0.00035
1958,Frau,15,0.000413
1958,Frau,16,0.000348
1958,Frau,17,0.000502
1958,Frau,18,0.000438
1958,Frau,19,0.000459
1958,Frau,20,0.00061
1958,Frau,21,0.000476
1958,Frau,22,0.000344
1958,Frau,23,0.000592
1958,Frau,24,0.000438
1958,Frau,25,0.000352
1958,Frau,26,0.000511
1958,Frau,27,0.000526
1958,Frau,28,0.00026
1958,Frau,29,0.000315
1958,Frau,30,0.000564
1958,Frau,31,0.000577
1958,Frau,32,0.000531
1958,Frau,33,0.000818
1958,Frau,34,0.000718
1958,Frau,35,0.000914
1958,Frau,36,0.000765
1958,Frau,37,0.000818
1958,Frau,38,0.000691
1958,Frau,39,0.00091
1958,Frau,40,0.000766
1958,Frau,41,0.001094
1958,Frau,42,0.000911
1958,Frau,43,0.000998
1958,Frau,44,0.001103
1958,Frau,45,0.001246
1958,Frau,46,0.00121
1958,Frau,47,0.001192
1958,Frau,48,0.001337
1958,Frau,49,0.00139
1958,Frau,50,0.001765
1958,Frau,51,0.001871
1958,Frau,52,0.002035
